INFO 2025-02-23 17:21:40,174 autoreload 10820 1704 Watching for file changes with StatReloader
DEBUG 2025-02-28 18:02:29,183 middleware 3496 6696 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 18:02:30,586 middleware 3496 6696 Request path: /mockdata/connections/
DEBUG 2025-02-28 18:02:30,586 middleware 3496 6696 Request method: GET
DEBUG 2025-02-28 18:02:30,586 middleware 3496 6696 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
INFO 2025-02-28 18:03:08,773 autoreload 3496 6172 P:\apps\djangoQAEP\dashboard\views.py changed, reloading.
INFO 2025-02-28 18:03:09,186 autoreload 10596 2052 Watching for file changes with StatReloader
DEBUG 2025-02-28 18:03:09,336 factory 10596 2052 Not in REPL -> leaving logger event level as is.
DEBUG 2025-02-28 18:03:09,338 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.address`.
DEBUG 2025-02-28 18:03:09,340 factory 10596 2052 Provider `faker.providers.address` has been localized to `zh_CN`.
DEBUG 2025-02-28 18:03:09,341 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.automotive`.
DEBUG 2025-02-28 18:03:09,343 factory 10596 2052 Provider `faker.providers.automotive` has been localized to `zh_CN`.
DEBUG 2025-02-28 18:03:09,343 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.bank`.
DEBUG 2025-02-28 18:03:09,344 factory 10596 2052 Provider `faker.providers.bank` has been localized to `zh_CN`.
DEBUG 2025-02-28 18:03:09,345 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.barcode`.
DEBUG 2025-02-28 18:03:09,345 factory 10596 2052 Specified locale `zh_CN` is not available for provider `faker.providers.barcode`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 18:03:09,346 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.color`.
DEBUG 2025-02-28 18:03:09,348 factory 10596 2052 Specified locale `zh_CN` is not available for provider `faker.providers.color`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 18:03:09,348 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.company`.
DEBUG 2025-02-28 18:03:09,350 factory 10596 2052 Provider `faker.providers.company` has been localized to `zh_CN`.
DEBUG 2025-02-28 18:03:09,350 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.credit_card`.
DEBUG 2025-02-28 18:03:09,351 factory 10596 2052 Specified locale `zh_CN` is not available for provider `faker.providers.credit_card`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 18:03:09,351 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.currency`.
DEBUG 2025-02-28 18:03:09,352 factory 10596 2052 Specified locale `zh_CN` is not available for provider `faker.providers.currency`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 18:03:09,353 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.date_time`.
DEBUG 2025-02-28 18:03:09,355 factory 10596 2052 Provider `faker.providers.date_time` has been localized to `zh_CN`.
DEBUG 2025-02-28 18:03:09,355 factory 10596 2052 Provider `faker.providers.emoji` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 18:03:09,356 factory 10596 2052 Provider `faker.providers.file` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 18:03:09,356 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.geo`.
DEBUG 2025-02-28 18:03:09,356 factory 10596 2052 Specified locale `zh_CN` is not available for provider `faker.providers.geo`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 18:03:09,357 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.internet`.
DEBUG 2025-02-28 18:03:09,358 factory 10596 2052 Provider `faker.providers.internet` has been localized to `zh_CN`.
DEBUG 2025-02-28 18:03:09,359 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.isbn`.
DEBUG 2025-02-28 18:03:09,359 factory 10596 2052 Specified locale `zh_CN` is not available for provider `faker.providers.isbn`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 18:03:09,360 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.job`.
DEBUG 2025-02-28 18:03:09,361 factory 10596 2052 Provider `faker.providers.job` has been localized to `zh_CN`.
DEBUG 2025-02-28 18:03:09,362 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.lorem`.
DEBUG 2025-02-28 18:03:09,363 factory 10596 2052 Provider `faker.providers.lorem` has been localized to `zh_CN`.
DEBUG 2025-02-28 18:03:09,363 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.misc`.
DEBUG 2025-02-28 18:03:09,364 factory 10596 2052 Specified locale `zh_CN` is not available for provider `faker.providers.misc`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 18:03:09,364 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.passport`.
DEBUG 2025-02-28 18:03:09,364 factory 10596 2052 Specified locale `zh_CN` is not available for provider `faker.providers.passport`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 18:03:09,365 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.person`.
DEBUG 2025-02-28 18:03:09,367 factory 10596 2052 Provider `faker.providers.person` has been localized to `zh_CN`.
DEBUG 2025-02-28 18:03:09,368 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.phone_number`.
DEBUG 2025-02-28 18:03:09,370 factory 10596 2052 Provider `faker.providers.phone_number` has been localized to `zh_CN`.
DEBUG 2025-02-28 18:03:09,371 factory 10596 2052 Provider `faker.providers.profile` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 18:03:09,371 factory 10596 2052 Provider `faker.providers.python` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 18:03:09,371 factory 10596 2052 Provider `faker.providers.sbn` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 18:03:09,371 factory 10596 2052 Looking for locale `zh_CN` in provider `faker.providers.ssn`.
DEBUG 2025-02-28 18:03:09,373 factory 10596 2052 Provider `faker.providers.ssn` has been localized to `zh_CN`.
DEBUG 2025-02-28 18:03:09,374 factory 10596 2052 Provider `faker.providers.user_agent` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 18:03:23,341 middleware 10596 14144 Request path: /home/counts
DEBUG 2025-02-28 18:03:23,341 middleware 10596 7476 Request path: /home/case-distribution
DEBUG 2025-02-28 18:03:23,341 middleware 10596 21488 Request path: /home/trends
DEBUG 2025-02-28 18:03:23,341 middleware 10596 3764 Request path: /home/api-distribution
DEBUG 2025-02-28 18:03:23,341 middleware 10596 14144 Request method: GET
DEBUG 2025-02-28 18:03:23,341 middleware 10596 7476 Request method: GET
DEBUG 2025-02-28 18:03:23,341 middleware 10596 21488 Request method: GET
DEBUG 2025-02-28 18:03:23,341 middleware 10596 3764 Request method: GET
DEBUG 2025-02-28 18:03:23,342 middleware 10596 14144 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 18:03:23,342 middleware 10596 7476 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 18:03:23,342 middleware 10596 21488 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 18:03:23,342 middleware 10596 3764 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 18:03:41,245 middleware 10596 21488 Request path: /home/counts
DEBUG 2025-02-28 18:03:41,246 middleware 10596 3764 Request path: /home/api-distribution
DEBUG 2025-02-28 18:03:41,246 middleware 10596 7476 Request path: /home/case-distribution
DEBUG 2025-02-28 18:03:41,246 middleware 10596 14144 Request path: /home/trends
DEBUG 2025-02-28 18:03:41,247 middleware 10596 21488 Request method: GET
DEBUG 2025-02-28 18:03:41,247 middleware 10596 3764 Request method: GET
DEBUG 2025-02-28 18:03:41,247 middleware 10596 7476 Request method: GET
DEBUG 2025-02-28 18:03:41,247 middleware 10596 14144 Request method: GET
DEBUG 2025-02-28 18:03:41,247 middleware 10596 21488 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 18:03:41,247 middleware 10596 3764 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 18:03:41,247 middleware 10596 7476 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 18:03:41,248 middleware 10596 14144 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 18:04:34,336 middleware 10596 14144 Request path: /home/counts
DEBUG 2025-02-28 18:04:34,336 middleware 10596 21488 Request path: /home/trends
DEBUG 2025-02-28 18:04:34,337 middleware 10596 7476 Request path: /home/case-distribution
DEBUG 2025-02-28 18:04:34,337 middleware 10596 3764 Request path: /home/api-distribution
DEBUG 2025-02-28 18:04:34,337 middleware 10596 14144 Request method: GET
DEBUG 2025-02-28 18:04:34,337 middleware 10596 21488 Request method: GET
DEBUG 2025-02-28 18:04:34,337 middleware 10596 7476 Request method: GET
DEBUG 2025-02-28 18:04:34,338 middleware 10596 3764 Request method: GET
DEBUG 2025-02-28 18:04:34,338 middleware 10596 14144 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
